Review,Actual,predicted
"First off, there is a difference when you drink something out of box versus glass. A big difference.<br /><br />I was strolling in my local health food store and saw that this product was being packaged in a bottle. I snatched that sucker off the shelf faster than you could blink.<br /><br />I had tried this brand visiting a bigger city over a year ago. Only to find out when I got home that they didn't sell the canned version at my store. I was so bummed but not up for ordering cases of this stuff online.<br /><br />I have tried the other brands. This is by far the best. It could be because it's in a glass. I'm not a high end taste tester but I just know there is a big difference. And this stuff is like wine...best served when chilled. So being in a glass bottle makes all the difference in the world. Guess you could make that analogy of boxed wined versus bottled. I'll always take bottle over boxed even if the box is more bang for your buck. I'm a foodie. I love savoring food and beverage.<br /><br />A lot of people are mentioning it's over priced. Compared to what? And if you notice it's not Amazon selling it, it's a distributor using Amazon as a portal to advertise and sell it. The free shipping is really put into the cost of the price of a case. They could reduce the price but then it would probably say $10-$15.00 for shipping. It really would not make a difference.<br /><br />But I'm happy it's at my local health food store. I'm not ready to buy this by the case. Woohoo. Thanks, Taste Nirvana. This really is ""Happiness in a bottle."" Go get your own. I'm not sharing ;)",1,1
This item had a great price and tastes great. The only thing that could make this product better is if the little plastic cup was recyclable or compostable.,1,1
"I have now made a few of the Amazon wine kits. The Cornucopia are all fruity flavored sweet wines. Within a month of bottling the Pear Chablis our 30 bottles is down to 6 remaining. We have given as gifts and taken to get togethers. My only negative comment is that the starting Specific Gravity is low therefore these are lower alcohol wines. I did add a couple cups of sugar to the fermenter at the beginning...but worried that adding too much sugar would throw off the flavor of the wine. Anyway, the Pear Chablis is a nice easy drinking wine. It has an attractive label. I used clear bottles and the final product looks sharp.<br />If you are looking for straight wines that are not sweet fruit flavored wines, check out the Vino Italiano kits. These also come with corks, foils, and labels. They are a higher alcohol wine than the Cornucopia kits with a starting SG closer to 1.090.",1,1
"I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly.""",1,1
"For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed.  They are just like regular potatoe chips.  I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.<br /><br />Yuck!!!",0,1
"This coffee is awesome.  Kinda bold, with a sweetness.  Excellent my son says with International's Carmel Macchiado creamer you can find in the dairy section.",1,1
A nice case of chips that are quite tasty. I definitely enjoy the Kettle Sea Salt and Black Pepper. I just wish they were bigger bags :),1,1
"I got this food for my dog that is allergic to corn, wheat, potatoes, flax, fish, and pork.  I had the hardest time finding a food that he wasn't allergic to.  I'm so glad I found this food.  He is finally eating and starting to put on some weight.  It is a little pricey but I think it is worth it for such a good product.",1,1
"I use this for my twins and they love it, never had any problems. I just wish it were cheaper!",1,1
"Over a year ago I purchased a Breville K-Cups brewer and immediately found the the available selection and choices to exceed what I had expected. I loved using it and brewing what I wanted, 1 cup at a time. I found that I was paying about 40cents/cup and that was also great.<br />Now the prices have soared to nearly or over $1/cup and that has made me slow down my purchase rate and my enjoyment of my single cup brewer.<br /><br />Enter the DisposaKups and suddenly the price is reasonable again and I can grind my own or purchase Ekobrew and use their coffees. These are so simple, convenient and easy that I really enjoy that my world of coffee is wide open again.<br /><br />Thanks for such a great product!<br /><br />Ted",1,1
"Sent this to my brother in Seattle and he loved them. Good flavors, great tasting chocolate, they were well received. Cheers!",1,1
My Dogs love this natural kibble.  It's simple (only rice and protein) yet tasty.  They maintain a healthy weight and have regular and healthy bowl movements.  Wellness is a fantastic product for dogs because they keep in mind the many ingredients that are not natural to a dog's diet and keep it out of their food.,1,1
